ebay_id,title,location,condition,artist,release_year,image_url,sleeve_grading,record_grading,sold_date,sold,shipping_cost,image_file,label
364814973427.0,MIKI MATSUBARA WHO ARE YOU? SEE�ESAW C28A0114 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Miki Matsubara,,https://i.ebayimg.com/images/g/-MsAAOSwjBtmBgT1/s-l500.webp,E-,"E+,DJ",,21.99,18.0,-MsAAOSwjBtmBgT1_s-l500.webp,Non Searched
335312849644.0,CREAM GOODBYE RSO MWX4004 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/o0wAAOSwKAVl-~~2/s-l1600.webp,E-,E-,"Mar 29, 2024 18:08:54 PDT",3.99,18.0,o0wAAOSwKAVl-~~2_s-l1600.webp,Cream Goodbye
335345096540.0,CREAM GOODBYE RSO MW2083 JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/rC8AAOSwztBmGRfv/s-l500.webp,E-,E-,"Apr 21, 2024 18:05:18 PDT",11.88,18.0,rC8AAOSwztBmGRfv_s-l500.webp,Cream Goodbye
204166890594.0,Deep Purple - Machine Head LP (1972 Horzu Records),"Located in: Los Angeles, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Deep Purple,1972,https://i.ebayimg.com/images/g/wtsAAOSw1cpjhQAp/s-l1600.webp,,,,29.99,4.13,wtsAAOSw1cpjhQAp_s-l1600.webp,Deep Purple
375402891931.0,THE WHO WHO ARE YOU LP WHITE LABEL PROMO MCA L331987 FROM 1978 VG+,"Located in: Brick, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/IKoAAOSwNH9mL~~f/s-l1600.webp,,,"May 06, 2024 15:20:01 PDT",35.56,5.0,IKoAAOSwNH9mL~~f_s-l1600.webp,The Who
354457537789.0,Vintage 1969 Cream “Goodbye” 12” LP Vinyl ATCO Record,"Located in: Chicago, Illinois, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/8AUAAOSwRkRjnCOV/s-l300.webp,,,,19.99,8.6,8AUAAOSwRkRjnCOV_s-l300.webp,Cream Goodbye
176174910106.0,Perpetuous Dreamer –The Sound Of Goodbye 12” Vinyl Trance 2001 CREAM6 VERY GOOD,"Located in: Normanton, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Perpetuous Dreamer,2001,https://i.ebayimg.com/images/g/ghkAAOSwK6xlhU9C/s-l500.webp,Excellent (EX),Very Good (VG),,9.99,27.91,ghkAAOSwK6xlhU9C_s-l500.webp,Non Searched
305535331609.0,"THE ROLLING STONES""HOT ROCKS 64'-71'""VG PLUS VINYL'S/COVER","Located in: Sussex, New Jersey, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,,https://i.ebayimg.com/images/g/jIcAAOSw6jlmAiZe/s-l1600.webp,,,"May 04, 2024 09:38:54 PDT",9.99,5.0,jIcAAOSw6jlmAiZe_s-l1600.webp,Rolling Stones
364849751421.0,CREAM GOODBYE RSO MW2083 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/AtAAAOSwbKFmIeFt/s-l1600.webp,E-,E-,"Apr 27, 2024 18:27:38 PDT",1.25,18.0,AtAAAOSwbKFmIeFt_s-l1600.webp,Cream Goodbye
395338730911.0,The Who Who Are You MCA Records Vinyl Album 1978,"Located in: Sparta, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/6pUAAOSwkoxmHBFY/s-l500.webp,Very Good Plus (VG+),Excellent (EX),,6.0,4.13,6pUAAOSwkoxmHBFY_s-l500.webp,The Who
305393029670.0,"The Who ""Who Are You"" 1978 Red Vinyl Disc VG+ Printed In Canada / Sleeve Error","Located in: Mississauga, Ontario, Canada",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/oXAAAOSwu1Vlx85E/s-l1600.webp,Near Mint (NM or M-),Mint (M),"May 08, 2024 10:03:48 PDT",27.2,9.99,oXAAAOSwu1Vlx85E_s-l1600.webp,The Who
186417291136.0,The Who - Who Are You (LP) G,"Located in: Springfield, Oregon, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Who, The",,https://i.ebayimg.com/images/g/KvMAAOSwsbtmLIk3/s-l300.webp,Very Good Plus (VG+),Very Good Plus (VG+),,4.99,4.13,KvMAAOSwsbtmLIk3_s-l300.webp,The Who
235525742115.0,THE WHO - Who Are You Vinyl LP Record 1978 MCA-3050,"Located in: Piscataway, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/Vq0AAOSw20VmIALi/s-l500.webp,Very Good (VG),Very Good (VG),,4.99,4.13,Vq0AAOSw20VmIALi_s-l500.webp,The Who
375380991670.0,The Rolling Stones – Hot Rocks 1964-1971 Original Vinyl Record Double Album,"Located in: Independence, Missouri, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"The Rolling Stones, Classic Rock",1971,https://i.ebayimg.com/images/g/oq8AAOSwu8RmIJ7b/s-l500.webp,Good Plus (G+),Good (G),,15.0,4.13,oq8AAOSwu8RmIJ7b_s-l500.webp,Rolling Stones
386929493773.0,The Who - WHO ARE YOU - 1978 MCA3050 VINYL RECORD ALBUM LP  EXCELLENT,"Located in: Ypsilanti, Michigan, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/~SoAAOSwUUVmHD25/s-l500.webp,Excellent (EX),Excellent (EX),,12.79,4.13,~SoAAOSwUUVmHD25_s-l500.webp,The Who
235538156375.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P10130W JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/gwQAAOSwodlmK4VQ/s-l500.webp,VG+,VG+,"May 05, 2024 18:05:12 PDT",17.5,18.0,gwQAAOSwodlmK4VQ_s-l500.webp,Deep Purple
166715974828.0,The Who: Who Are You? Vinyl LP (Promo Copy),"Located in: Nutley, New Jersey, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/iHgAAOSwFnFmHW7u/s-l500.webp,,,,6.99,4.13,iHgAAOSwFnFmHW7u_s-l500.webp,The Who
355644876273.0,THE WHO WHO ARE YOU - MCA SD 16610 United States  LP,"Located in: Japan Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,THE WHO,,https://i.ebayimg.com/images/g/UKkAAOSwMGNmIIg-/s-l1600.webp,Near Mint (NM or M-),Near Mint (NM or M-),"Apr 22, 2024 18:50:11 PDT",41.0,22.0,UKkAAOSwMGNmIIg-_s-l1600.webp,The Who
386773339595.0,Deep Purple Machine Head 1972 Warner Bro Lyric Insert Original Inner Sleeve LP,"Located in: Meadville, Pennsylvania, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Deep Purple,1972,https://i.ebayimg.com/images/g/g3UAAOSwRxhlzAzV/s-l500.webp,Very Good (VG),Very Good (VG),,25.0,5.0,g3UAAOSwRxhlzAzV_s-l500.webp,Deep Purple
364856622141.0,THE WHO WHO ARE YOU CBS/SONY 25AP1130 JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,THE WHO,,https://i.ebayimg.com/images/g/w7sAAOSwRpNmJ3zK/s-l500.webp,E-,E,"May 01, 2024 18:13:02 PDT",35.88,18.0,w7sAAOSwRpNmJ3zK_s-l500.webp,The Who
256053547861.0,THE WHO WHO ARE YOU/HAD ENOUGH (VG+) MCA-40948 45 RECORD,"Located in: Bel Air, Maryland, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/5ykAAOSwCOtkRZ9A/s-l500.webp,,,,4.99,4.25,5ykAAOSwCOtkRZ9A_s-l500.webp,Non Searched
235476683721.0,CREAM Goodbye Gatefold Vinyl & Best Of Cream Original Vinyl Clapton Bruce Baker,"Located in: Meriden, Connecticut, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/4RAAAOSwJqNlsZUz/s-l500.webp,Good (G),Good (G),"Mar 17, 2024 18:23:35 PDT",14.0,,4RAAAOSwJqNlsZUz_s-l500.webp,Cream Goodbye
235475283756.0,CREAM GOODBYE POLYDOR SMP1435 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/Sq8AAOSw8KRl88Ej/s-l500.webp,E-,E,"Mar 22, 2024 18:55:28 PDT",4.99,18.0,Sq8AAOSw8KRl88Ej_s-l500.webp,Cream Goodbye
266102522145.0,"The Who....""Who Are You & Had Enough"" 45 RPM 7"" Vinyl Record","Located in: Green Cove Springs, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/MlEAAOSwQi9j0qGP/s-l500.webp,,Very Good (VG),"Apr 17, 2024 19:51:16 PDT",3.36,4.75,MlEAAOSwQi9j0qGP_s-l500.webp,Non Searched
256436393610.0,Cream - Goodbye Cream - Atco SD7001 Stereo Gatefold 33rpm Vinyl VG/VG+ MGM Press,"Located in: Franklin, Tennessee, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/UcMAAOSwT-1lV6qO/s-l500.webp,Very Good (VG),Very Good Plus (VG+),"Mar 15, 2024 21:44:57 PDT",1.25,7.5,UcMAAOSwT-1lV6qO_s-l500.webp,Cream
395300296486.0,The Who  Who Are You  Vinyl LP  Estate Sale,"Located in: Incline Village, Nevada, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/BysAAOSwQ69lhPcg/s-l1600.webp,,,,7.98,5.95,BysAAOSwQ69lhPcg_s-l1600.webp,The Who
116045525096.0,CREAM - GOODBYE ORIGINAL 1969 ATCO RECORDS- LP -vinyl- free shipping,"Located in: Bay Shore, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/MFIAAOSwKo1lrEwE/s-l500.webp,Good Plus (G+),Good Plus (G+),,7.99,,MFIAAOSwKo1lrEwE_s-l500.webp,Cream Goodbye
404783469960.0,WHO Who Are You LP MCA 1978 HARD ROCK,"Located in: Eliot, Maine, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/bNAAAOSwsBBlrZJ2/s-l500.webp,,,,4.95,4.87,bNAAAOSwsBBlrZJ2_s-l500.webp,The Who
256099338266.0,"""City Pop"" Pick 'Em! Japan Originals OBI RARE Vinyl LP NM !!!","Located in: Noblesville, Indiana, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Hidemi Ishikawa,,https://i.ebayimg.com/thumbs/images/g/kCkAAOSwpYNkfLLD/s-l300.webp,Excellent (EX),Near Mint (NM or M-),,19.99,6.0,kCkAAOSwpYNkfLLD_s-l300.webp,Non Searched
